id,age,job,marital,education,default_credit,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
8300,41,services,married,secondary,False,241,True,True,unknown,4,jun,144,1,-1,0,unknown,False
8301,35,technician,single,secondary,False,183,False,False,cellular,1,sep,516,2,130,2,failure,False
8302,32,management,married,tertiary,False,9214,False,True,unknown,18,oct,71,1,-1,0,unknown,False
8303,51,services,single,secondary,False,513,True,False,cellular,29,jul,331,2,-1,0,unknown,False
8304,33,technician,married,secondary,False,14850,True,False,cellular,5,feb,122,5,-1,0,unknown,False
8305,38,self-employed,married,secondary,False,279,True,False,unknown,28,may,110,5,-1,0,unknown,False
8306,48,retired,married,tertiary,False,4,False,True,cellular,23,jul,70,5,-1,0,unknown,False
8307,50,technician,divorced,secondary,False,-298,True,False,cellular,6,feb,68,8,-1,0,unknown,False
8308,39,blue-collar,single,secondary,False,522,True,False,telephone,14,may,225,7,350,2,failure,False
8309,30,services,single,secondary,False,0,True,False,cellular,7,jul,161,2,-1,0,unknown,False
8310,39,technician,married,secondary,False,8,False,True,cellular,17,nov,333,2,96,2,failure,False
8311,35,technician,married,tertiary,False,432,False,False,cellular,12,aug,104,8,-1,0,unknown,False
8312,41,technician,married,secondary,False,-378,True,False,cellular,5,feb,361,1,253,2,failure,False
8313,41,admin.,married,secondary,False,338,True,False,unknown,16,may,121,1,-1,0,unknown,False
8314,35,blue-collar,married,primary,False,2878,True,False,cellular,18,nov,140,2,-1,0,unknown,False
8315,43,management,married,primary,False,62,True,False,cellular,14,may,133,1,300,3,failure,False
8316,27,services,married,secondary,False,1303,True,True,unknown,21,may,364,1,-1,0,unknown,False
8317,32,technician,married,secondary,False,255,False,True,cellular,25,aug,63,5,-1,0,unknown,False
8318,39,technician,divorced,secondary,False,0,True,True,cellular,30,apr,85,1,-1,0,unknown,False
8319,37,management,married,tertiary,False,1125,True,False,unknown,3,jun,301,1,-1,0,unknown,False
8320,40,entrepreneur,married,secondary,False,1238,True,False,telephone,21,jul,50,2,-1,0,unknown,False
8321,33,blue-collar,married,secondary,False,370,True,False,cellular,8,apr,249,1,-1,0,unknown,False
8322,29,management,married,tertiary,False,2417,True,False,cellular,7,may,126,2,-1,0,unknown,False
8323,50,housemaid,married,primary,False,4,False,False,unknown,16,jun,51,1,-1,0,unknown,False
8324,39,admin.,married,primary,False,444,True,False,cellular,8,may,374,2,-1,0,unknown,False
8325,32,technician,single,secondary,False,28,True,False,cellular,18,nov,368,1,-1,0,unknown,False
8326,49,management,married,tertiary,False,2139,False,False,cellular,5,aug,278,1,-1,0,unknown,False
8327,37,blue-collar,married,secondary,False,194,True,False,unknown,12,may,566,7,-1,0,unknown,False
8328,57,blue-collar,married,primary,True,195,False,True,telephone,30,jul,185,4,-1,0,unknown,False
8329,44,management,married,secondary,False,0,False,False,cellular,21,aug,167,2,-1,0,unknown,False
8330,36,self-employed,married,secondary,False,189,True,False,cellular,22,jul,632,1,-1,0,unknown,False
8331,55,management,single,secondary,False,220,True,False,unknown,6,may,328,2,-1,0,unknown,False
8332,40,admin.,married,primary,False,189,True,False,unknown,27,may,160,2,-1,0,unknown,False
8333,40,blue-collar,married,secondary,False,746,True,True,cellular,2,feb,241,1,262,3,other,False
8334,44,management,married,secondary,False,13054,True,False,cellular,11,may,471,2,174,12,other,False
8335,41,services,married,primary,False,0,True,False,cellular,17,jul,18,11,-1,0,unknown,False
8336,65,retired,married,secondary,False,23421,False,False,cellular,2,feb,432,1,-1,0,unknown,False
8337,31,blue-collar,married,secondary,False,41,True,False,unknown,19,may,265,1,-1,0,unknown,False
8338,48,blue-collar,married,secondary,False,7408,False,True,cellular,4,feb,101,2,-1,0,unknown,False
8339,55,retired,married,tertiary,False,101,True,False,cellular,9,jul,111,1,-1,0,unknown,False
8340,34,admin.,married,secondary,False,384,True,False,cellular,14,may,551,2,-1,0,unknown,False
8341,36,admin.,single,secondary,False,2556,True,False,cellular,13,apr,342,1,-1,0,unknown,False
8342,33,management,married,tertiary,False,808,True,False,cellular,19,aug,12,16,-1,0,unknown,False
8343,46,management,married,tertiary,False,0,False,False,cellular,26,may,401,1,-1,0,unknown,False
8344,52,management,married,tertiary,False,1158,False,False,cellular,27,aug,57,4,-1,0,unknown,False
8345,33,management,married,tertiary,False,334,False,False,cellular,25,nov,87,1,-1,0,unknown,False
8346,29,blue-collar,married,secondary,False,296,True,False,unknown,4,jun,153,1,-1,0,unknown,False
8347,36,technician,married,primary,False,1653,True,True,unknown,27,may,336,10,-1,0,unknown,False
8348,37,admin.,married,secondary,False,1283,True,False,unknown,20,may,209,1,-1,0,unknown,False
8349,53,blue-collar,married,primary,False,2295,False,False,cellular,21,aug,65,10,-1,0,unknown,False
8350,28,unemployed,married,secondary,False,-42,True,True,cellular,31,jul,143,4,-1,0,unknown,False
8351,19,student,single,secondary,False,55,False,False,telephone,6,oct,89,2,193,1,other,False
8352,41,housemaid,married,primary,False,365,False,False,cellular,8,aug,203,5,-1,0,unknown,False
8353,33,services,single,secondary,False,772,True,False,cellular,29,jan,323,2,259,3,success,False
8354,28,management,single,tertiary,False,334,True,False,unknown,14,may,438,4,-1,0,unknown,False
8355,40,admin.,married,secondary,False,1060,True,False,cellular,17,apr,14,3,-1,0,unknown,False
8356,78,retired,married,unknown,False,38,False,False,telephone,4,aug,156,1,1,3,other,False
8357,29,services,single,secondary,False,146,True,False,unknown,19,may,104,2,-1,0,unknown,False
8358,36,unemployed,married,secondary,False,439,True,False,telephone,6,feb,18,6,-1,0,unknown,False
8359,59,entrepreneur,married,primary,False,124,True,False,cellular,18,nov,531,3,134,7,failure,False
8360,34,services,married,secondary,False,190,True,False,cellular,15,may,121,3,-1,0,unknown,False
8361,82,retired,married,unknown,False,211,False,False,telephone,22,apr,195,3,-1,0,unknown,False
8362,36,management,married,tertiary,False,871,False,False,cellular,18,nov,170,1,-1,0,unknown,False
8363,48,management,married,primary,False,1513,False,False,cellular,29,jan,166,2,-1,0,unknown,False
8364,36,blue-collar,married,primary,False,871,True,True,telephone,18,nov,2,1,-1,0,unknown,False
8365,25,technician,single,secondary,False,1298,False,False,cellular,2,sep,206,7,94,2,other,False
8366,40,technician,single,secondary,False,360,True,False,unknown,9,may,73,1,-1,0,unknown,False
8367,33,services,married,tertiary,False,597,False,False,cellular,4,feb,134,1,-1,0,unknown,False
8368,30,blue-collar,divorced,secondary,True,457,True,False,unknown,20,jun,115,20,-1,0,unknown,False
8369,27,services,single,secondary,False,2457,True,False,unknown,29,may,123,4,-1,0,unknown,False
8370,34,technician,married,tertiary,False,2069,False,False,cellular,20,aug,328,2,-1,0,unknown,False
8371,28,services,single,secondary,False,47,False,False,cellular,22,jul,405,2,-1,0,unknown,False
8372,40,blue-collar,married,primary,False,13,True,False,unknown,4,jul,178,1,-1,0,unknown,False
8373,47,retired,married,secondary,False,-71,True,False,cellular,11,aug,293,5,-1,0,unknown,False
8374,59,unknown,divorced,unknown,False,27,False,False,unknown,5,may,347,3,-1,0,unknown,False
8375,30,services,single,secondary,False,-114,True,False,cellular,21,jul,396,2,-1,0,unknown,False
8376,39,unemployed,single,secondary,False,2645,True,False,unknown,21,may,339,3,-1,0,unknown,False
8377,44,blue-collar,married,secondary,False,1025,True,False,unknown,18,jun,200,1,-1,0,unknown,False
8378,46,management,single,tertiary,False,2044,False,False,telephone,4,feb,25,1,-1,0,unknown,False
8379,32,housemaid,married,tertiary,False,10,True,False,unknown,2,jun,658,2,-1,0,unknown,False
8380,35,admin.,divorced,secondary,False,0,False,True,cellular,14,jul,245,2,-1,0,unknown,False
8381,35,management,single,tertiary,False,644,True,False,unknown,30,may,120,2,-1,0,unknown,False
8382,38,management,married,tertiary,False,4293,True,False,cellular,6,may,92,2,250,2,failure,False
8383,27,housemaid,married,primary,True,-238,False,False,cellular,14,jul,132,4,-1,0,unknown,False
8384,32,housemaid,divorced,secondary,False,-613,True,False,cellular,15,apr,266,2,-1,0,unknown,False
8385,37,admin.,divorced,secondary,False,1573,True,False,cellular,12,may,639,3,326,10,failure,False
8386,59,entrepreneur,married,tertiary,False,1728,False,False,cellular,7,jul,575,2,-1,0,unknown,False
8387,32,technician,married,tertiary,False,15,False,False,cellular,14,may,226,1,346,1,failure,False
8388,31,technician,married,secondary,False,-160,True,False,cellular,14,jul,126,6,-1,0,unknown,False
8389,55,technician,married,secondary,False,312,False,False,cellular,6,feb,13,8,9,3,other,False
8390,26,technician,single,secondary,False,33,False,False,cellular,23,jul,91,7,-1,0,unknown,False
8391,30,blue-collar,single,secondary,False,80,True,True,cellular,5,may,145,1,337,4,failure,False
8392,34,admin.,married,secondary,False,445,False,False,cellular,19,aug,256,2,-1,0,unknown,False
8393,83,retired,divorced,primary,False,4565,False,False,cellular,13,sep,175,2,-1,0,unknown,False
8394,46,self-employed,married,primary,False,3262,False,False,cellular,14,aug,77,8,-1,0,unknown,False
8395,48,blue-collar,married,primary,False,559,True,False,unknown,15,may,1231,2,-1,0,unknown,False
8396,47,blue-collar,married,secondary,False,4840,False,False,unknown,16,jun,53,1,-1,0,unknown,False
8397,31,technician,married,secondary,False,-302,False,False,cellular,13,aug,195,2,-1,0,unknown,False
8398,32,entrepreneur,married,unknown,False,73,True,False,cellular,21,nov,158,1,135,1,failure,False
8399,32,technician,married,secondary,False,4790,True,False,cellular,22,jul,314,2,-1,0,unknown,False
8400,39,admin.,single,secondary,False,1078,False,False,unknown,3,jun,199,3,-1,0,unknown,False
8401,54,management,married,tertiary,False,284,True,True,telephone,15,may,65,5,-1,0,unknown,False
8402,55,retired,married,secondary,False,493,True,False,unknown,13,may,647,7,-1,0,unknown,False
8403,28,technician,single,secondary,False,100,True,False,cellular,13,may,70,5,-1,0,unknown,False
8404,48,housemaid,single,secondary,False,1042,False,False,telephone,18,nov,129,2,-1,0,unknown,False
8405,44,management,married,tertiary,False,3665,False,False,cellular,17,mar,325,1,-1,0,unknown,False
8406,47,technician,married,secondary,False,-9,False,False,cellular,14,aug,457,2,-1,0,unknown,False
8407,43,blue-collar,married,secondary,False,576,True,True,unknown,13,may,148,1,-1,0,unknown,False
8408,53,housemaid,married,primary,True,945,False,False,cellular,29,jan,82,2,-1,0,unknown,False
8409,42,blue-collar,married,secondary,False,108,True,False,telephone,31,jul,51,21,-1,0,unknown,False
8410,39,management,single,tertiary,False,93,True,True,cellular,13,may,196,2,331,3,failure,False
8411,37,blue-collar,married,secondary,False,-97,True,False,unknown,5,jun,135,2,-1,0,unknown,False
8412,58,management,married,tertiary,False,3768,True,False,unknown,18,jun,316,1,-1,0,unknown,False
8413,31,services,single,secondary,False,8,False,False,cellular,7,jul,340,3,-1,0,unknown,False
8414,40,technician,married,secondary,False,66,True,False,unknown,12,may,29,8,-1,0,unknown,False
8415,38,services,married,secondary,False,0,False,True,cellular,16,jul,1473,6,-1,0,unknown,False
8416,46,admin.,divorced,secondary,False,-637,True,False,cellular,17,nov,153,1,-1,0,unknown,False
8417,31,technician,married,secondary,False,0,True,True,cellular,28,jan,71,1,223,9,other,False
8418,32,management,married,tertiary,False,26,False,False,cellular,22,aug,222,6,-1,0,unknown,False
8419,46,entrepreneur,married,tertiary,False,4726,True,False,cellular,8,apr,405,1,-1,0,unknown,False
8420,25,blue-collar,married,secondary,False,1782,True,False,unknown,19,jun,549,1,-1,0,unknown,False
8421,28,blue-collar,single,secondary,False,3430,True,False,unknown,6,jun,72,6,-1,0,unknown,False
8422,40,blue-collar,married,primary,False,332,True,False,cellular,12,may,339,2,369,3,failure,False
8423,31,admin.,single,secondary,False,554,True,False,cellular,5,feb,94,1,-1,0,unknown,False
8424,39,management,married,secondary,False,0,True,False,cellular,24,jul,21,21,-1,0,unknown,False
8425,36,admin.,married,secondary,False,542,True,False,unknown,18,jun,604,6,-1,0,unknown,False
8426,37,services,married,secondary,False,393,True,True,cellular,13,may,95,1,357,1,failure,False
8427,48,blue-collar,married,primary,False,134,True,False,unknown,28,may,315,2,-1,0,unknown,False
8428,34,technician,married,tertiary,False,178,True,False,cellular,18,nov,85,1,-1,0,unknown,False
8429,24,student,single,primary,False,0,False,False,unknown,5,jun,25,26,-1,0,unknown,False
8430,33,management,single,tertiary,False,23,False,False,cellular,20,aug,216,3,-1,0,unknown,False
8431,54,technician,married,secondary,False,0,False,False,telephone,16,nov,986,1,94,8,failure,False
8432,56,admin.,married,primary,False,202,True,False,unknown,9,may,178,2,-1,0,unknown,False
8433,41,management,divorced,tertiary,False,647,True,False,unknown,16,may,270,1,-1,0,unknown,False
8434,46,blue-collar,married,primary,False,143,True,False,unknown,7,may,279,1,-1,0,unknown,False
8435,27,services,single,secondary,False,1928,False,True,cellular,15,jul,513,5,-1,0,unknown,False
8436,32,admin.,single,secondary,False,1630,True,False,cellular,30,jan,122,1,-1,0,unknown,False
8437,40,retired,married,secondary,False,102,False,False,cellular,6,may,168,1,-1,0,unknown,False
8438,38,blue-collar,divorced,primary,False,0,False,False,unknown,12,jun,49,2,-1,0,unknown,False
8439,36,blue-collar,married,secondary,False,1790,True,False,cellular,16,apr,386,2,-1,0,unknown,False
8440,33,management,single,tertiary,False,0,False,False,unknown,27,may,277,1,-1,0,unknown,False
8441,31,management,single,tertiary,False,1675,False,False,cellular,2,sep,114,2,363,1,failure,False
8442,34,blue-collar,married,secondary,True,-745,True,True,cellular,11,jul,131,2,-1,0,unknown,False
8443,34,self-employed,married,secondary,False,-56,True,False,unknown,19,may,248,3,-1,0,unknown,False
8444,45,admin.,married,secondary,False,0,False,False,cellular,14,aug,113,2,-1,0,unknown,False
8445,52,blue-collar,married,primary,False,2396,True,False,cellular,15,may,48,7,-1,0,unknown,False
8446,37,services,single,tertiary,False,223,True,False,unknown,28,may,25,1,-1,0,unknown,False
8447,30,blue-collar,married,primary,False,5956,True,True,cellular,20,nov,405,1,139,1,failure,False
8448,35,technician,single,tertiary,False,122,False,False,cellular,20,apr,49,5,328,5,failure,False
8449,31,technician,single,secondary,False,4888,True,False,telephone,5,may,475,4,166,2,failure,False
8450,47,housemaid,married,primary,False,183,False,False,cellular,13,aug,144,1,-1,0,unknown,False
8451,32,entrepreneur,married,tertiary,False,0,True,True,cellular,18,nov,95,1,-1,0,unknown,False
8452,32,technician,divorced,secondary,False,-262,True,False,telephone,28,aug,85,24,-1,0,unknown,False
8453,39,blue-collar,single,secondary,False,169,True,False,unknown,9,may,38,1,-1,0,unknown,False
8454,31,blue-collar,married,secondary,False,3364,True,False,cellular,20,nov,290,1,-1,0,unknown,False
8455,31,technician,married,tertiary,False,15,False,False,unknown,2,jun,389,1,-1,0,unknown,False
8456,44,management,married,tertiary,False,126,True,False,unknown,13,may,92,1,-1,0,unknown,False
8457,40,entrepreneur,married,tertiary,False,1953,True,False,unknown,6,jun,112,5,-1,0,unknown,False
8458,77,retired,married,primary,False,1385,False,False,telephone,8,sep,160,4,-1,0,unknown,False
8459,34,blue-collar,married,secondary,False,261,True,False,cellular,3,feb,88,5,251,3,failure,False
8460,48,technician,married,secondary,False,178,True,False,unknown,17,jun,320,4,-1,0,unknown,False
8461,31,technician,single,secondary,False,1819,True,False,unknown,15,may,226,2,-1,0,unknown,False
8462,31,management,single,tertiary,False,0,False,False,cellular,19,aug,155,4,-1,0,unknown,False
8463,32,blue-collar,single,secondary,False,6337,True,False,cellular,19,nov,126,2,-1,0,unknown,False
8464,42,admin.,married,secondary,False,214,True,False,unknown,28,may,21,24,-1,0,unknown,False
8465,35,management,single,tertiary,False,0,False,False,cellular,25,aug,81,6,-1,0,unknown,False
8466,57,entrepreneur,married,primary,False,1153,True,True,unknown,9,jun,238,6,-1,0,unknown,False
8467,56,retired,married,secondary,False,415,False,False,cellular,22,aug,158,2,-1,0,unknown,False
8468,34,management,married,tertiary,False,101,False,False,cellular,8,aug,472,2,-1,0,unknown,False
8469,52,technician,married,secondary,False,1490,False,True,unknown,17,jun,420,4,-1,0,unknown,False
8470,31,admin.,single,secondary,False,779,True,True,cellular,3,apr,219,2,-1,0,unknown,False
8471,42,technician,single,secondary,False,2036,True,False,cellular,19,nov,259,2,-1,0,unknown,False
8472,46,blue-collar,married,primary,False,333,True,False,cellular,31,jul,284,4,-1,0,unknown,False
8473,32,technician,married,secondary,False,963,False,False,cellular,28,aug,15,13,-1,0,unknown,False
8474,47,blue-collar,married,secondary,False,4709,False,False,cellular,22,aug,78,4,-1,0,unknown,False
8475,46,blue-collar,divorced,secondary,False,1074,True,False,cellular,14,may,277,2,-1,0,unknown,False
8476,41,admin.,single,secondary,False,90,True,False,cellular,15,may,77,2,347,4,failure,False
8477,42,admin.,single,secondary,False,243,True,False,unknown,14,may,46,5,-1,0,unknown,False
8478,31,self-employed,married,tertiary,False,414,False,False,cellular,14,aug,169,5,-1,0,unknown,False
8479,47,admin.,single,tertiary,False,0,False,False,cellular,29,jan,137,1,-1,0,unknown,False
8480,60,retired,married,tertiary,False,2196,False,False,cellular,15,jun,318,3,-1,0,unknown,False
8481,35,entrepreneur,single,tertiary,False,1416,True,False,cellular,6,may,100,1,169,12,other,False
8482,46,services,divorced,secondary,False,281,True,True,cellular,6,may,267,1,-1,0,unknown,False
8483,40,services,married,secondary,False,518,False,False,telephone,17,jul,84,1,-1,0,unknown,False
8484,48,unknown,married,unknown,False,3,False,False,cellular,19,aug,104,2,-1,0,unknown,False
8485,52,blue-collar,married,primary,False,36,False,False,cellular,13,aug,109,2,-1,0,unknown,False
8486,50,blue-collar,married,primary,False,9301,True,False,cellular,7,jul,136,4,-1,0,unknown,False
8487,34,technician,married,secondary,False,883,False,False,telephone,3,feb,166,2,173,3,failure,False
8488,34,admin.,married,tertiary,False,21,False,True,cellular,2,jun,269,1,92,2,failure,False
8489,44,management,married,tertiary,False,3091,True,False,unknown,17,jun,331,4,-1,0,unknown,False
8490,44,blue-collar,married,primary,False,2791,False,False,unknown,18,jun,335,1,-1,0,unknown,False
8491,28,services,single,secondary,False,217,True,False,cellular,9,feb,379,3,-1,0,unknown,False
8492,28,self-employed,single,tertiary,False,1579,False,False,cellular,14,oct,122,3,-1,0,unknown,False
8493,29,management,married,secondary,False,0,True,False,unknown,2,jun,85,4,-1,0,unknown,False
8494,29,student,single,secondary,False,314,False,False,cellular,13,aug,485,3,105,1,success,False
8495,55,management,married,tertiary,False,655,False,False,cellular,28,jul,167,6,-1,0,unknown,False
8496,31,admin.,married,secondary,False,212,True,False,cellular,18,jul,191,3,-1,0,unknown,False
8497,31,admin.,single,secondary,False,523,False,True,cellular,2,feb,323,1,109,5,failure,False
8498,32,management,single,tertiary,False,111,True,False,unknown,8,may,162,2,-1,0,unknown,False
8499,31,technician,single,tertiary,False,1166,True,False,unknown,3,jun,207,1,-1,0,unknown,False
8500,47,housemaid,married,secondary,False,582,False,False,cellular,13,aug,73,1,-1,0,unknown,False
8501,34,technician,single,secondary,False,513,True,False,cellular,5,may,165,3,169,5,other,False
8502,53,management,married,tertiary,False,75,False,False,cellular,20,aug,216,2,-1,0,unknown,False
8503,29,admin.,single,secondary,False,1992,False,False,cellular,12,apr,119,2,-1,0,unknown,False
8504,50,management,married,secondary,False,2910,False,False,telephone,19,nov,433,1,113,1,failure,False
8505,49,services,married,secondary,False,66,True,True,cellular,21,nov,59,4,-1,0,unknown,False
8506,32,technician,married,secondary,False,599,False,False,cellular,19,nov,79,1,-1,0,unknown,False
8507,42,technician,married,secondary,False,89,True,False,cellular,5,may,159,1,-1,0,unknown,False
8508,37,admin.,single,secondary,False,796,True,False,telephone,29,jan,143,3,-1,0,unknown,False
8509,36,technician,married,tertiary,False,571,True,True,cellular,31,jul,46,3,-1,0,unknown,False
8510,33,blue-collar,married,secondary,False,215,False,False,cellular,15,apr,166,1,-1,0,unknown,False
8511,36,blue-collar,married,secondary,False,1088,True,False,cellular,13,may,77,2,345,2,failure,False
8512,30,services,married,secondary,False,271,True,False,unknown,15,may,365,1,-1,0,unknown,False
8513,57,self-employed,married,secondary,False,11494,False,False,cellular,19,nov,198,1,-1,0,unknown,False
8514,37,admin.,married,tertiary,False,2741,False,False,unknown,16,jun,204,4,-1,0,unknown,False
8515,25,services,divorced,secondary,False,1694,False,False,cellular,7,jul,159,2,-1,0,unknown,False
8516,70,retired,divorced,primary,False,383,False,False,cellular,28,apr,50,2,-1,0,unknown,False
8517,41,management,married,tertiary,False,298,False,False,cellular,4,may,63,3,272,1,other,False
8518,26,management,single,tertiary,False,155,True,False,cellular,27,may,74,4,43,5,other,False
8519,53,entrepreneur,married,primary,False,694,True,False,unknown,14,may,157,1,-1,0,unknown,False
8520,55,management,married,unknown,False,179,False,False,unknown,19,jun,97,1,-1,0,unknown,False
8521,23,technician,single,secondary,False,356,True,False,cellular,18,may,224,2,356,2,failure,False
8522,45,management,married,tertiary,False,0,True,False,cellular,5,may,469,2,342,1,failure,False
8523,34,self-employed,married,secondary,False,179,True,True,cellular,24,jul,137,4,-1,0,unknown,False
8524,35,management,married,tertiary,False,244,True,False,cellular,19,nov,138,1,-1,0,unknown,False
8525,30,management,divorced,tertiary,False,46,False,False,cellular,13,aug,382,3,-1,0,unknown,False
8526,36,admin.,divorced,secondary,False,246,True,False,unknown,16,may,206,2,-1,0,unknown,False
8527,48,self-employed,married,tertiary,False,7,True,False,unknown,5,may,286,1,-1,0,unknown,False
8528,67,retired,divorced,primary,False,1746,False,False,cellular,5,aug,134,1,-1,0,unknown,False
8529,35,technician,single,tertiary,False,992,True,False,cellular,26,aug,79,1,114,3,failure,False
8530,38,housemaid,divorced,tertiary,False,4312,False,False,cellular,15,may,67,4,175,6,failure,False
8531,44,blue-collar,married,primary,False,103,True,False,cellular,12,may,79,1,329,2,failure,False
8532,54,blue-collar,married,secondary,False,506,True,False,cellular,18,nov,172,2,104,2,failure,False
8533,42,management,divorced,tertiary,False,461,True,False,unknown,3,jun,72,1,-1,0,unknown,False
8534,36,technician,single,tertiary,False,268,False,False,cellular,29,aug,54,12,-1,0,unknown,False
8535,26,technician,single,secondary,True,-454,False,True,cellular,18,jul,652,2,-1,0,unknown,False
8536,35,management,married,tertiary,False,365,False,False,cellular,21,nov,168,2,-1,0,unknown,False
8537,33,technician,divorced,secondary,False,2,True,False,cellular,7,may,600,2,330,17,failure,False
8538,58,services,married,secondary,False,1667,True,True,unknown,6,may,85,1,-1,0,unknown,False
8539,21,blue-collar,single,secondary,False,2265,False,False,cellular,27,may,156,4,99,2,success,False
8540,34,blue-collar,married,secondary,False,4622,True,True,unknown,20,may,217,1,-1,0,unknown,False
8541,38,blue-collar,single,secondary,False,0,False,False,cellular,13,aug,255,2,105,1,failure,False
8542,41,technician,married,secondary,False,188,False,True,telephone,31,jul,15,25,-1,0,unknown,False
8543,36,management,single,secondary,False,0,False,False,cellular,13,aug,333,5,-1,0,unknown,False
8544,38,self-employed,single,secondary,False,592,False,False,cellular,6,may,275,1,-1,0,unknown,False
8545,25,technician,married,secondary,False,-276,True,False,unknown,4,jun,105,1,-1,0,unknown,False
8546,34,technician,married,secondary,False,1254,False,False,cellular,6,may,77,3,-1,0,unknown,False
8547,34,technician,married,secondary,False,652,True,True,cellular,18,jul,50,4,-1,0,unknown,False
8548,45,blue-collar,married,secondary,False,192,True,False,cellular,13,may,154,5,176,1,other,False
8549,30,technician,single,secondary,False,148,True,True,cellular,15,may,115,5,-1,0,unknown,False
8550,42,technician,married,secondary,False,1812,True,False,cellular,31,jul,84,2,-1,0,unknown,False
8551,50,unemployed,married,secondary,False,3478,True,False,unknown,13,may,342,3,-1,0,unknown,False
8552,33,technician,married,secondary,False,264,False,False,cellular,28,aug,180,4,-1,0,unknown,False
8553,35,management,married,tertiary,False,71,True,False,cellular,30,apr,510,2,-1,0,unknown,False
8554,59,blue-collar,married,secondary,False,1376,False,True,unknown,9,may,61,4,-1,0,unknown,False
8555,38,blue-collar,married,primary,False,668,False,False,unknown,8,may,238,1,-1,0,unknown,False
8556,33,services,married,secondary,False,703,False,False,cellular,18,nov,160,2,-1,0,unknown,False
8557,45,technician,divorced,unknown,True,-25,False,True,unknown,3,jul,158,3,-1,0,unknown,False
8558,37,unemployed,single,secondary,False,48,False,False,cellular,31,jul,40,10,-1,0,unknown,False
8559,35,technician,single,tertiary,False,2453,True,False,cellular,13,aug,119,2,-1,0,unknown,False
8560,41,blue-collar,single,primary,False,0,True,False,unknown,16,may,522,5,-1,0,unknown,False
8561,33,management,married,tertiary,False,133,True,False,unknown,26,may,308,4,-1,0,unknown,False
8562,30,management,single,tertiary,False,277,True,False,cellular,8,may,166,1,42,1,other,False
8563,49,housemaid,married,primary,False,78,False,False,telephone,10,jul,139,1,-1,0,unknown,False
8564,39,management,married,secondary,False,517,True,False,cellular,18,nov,387,3,196,2,failure,False
8565,44,entrepreneur,divorced,secondary,False,1,False,False,cellular,31,jul,388,4,-1,0,unknown,False
8566,38,blue-collar,married,primary,False,7944,False,False,unknown,17,jun,116,3,-1,0,unknown,False
8567,27,admin.,single,secondary,False,3,True,False,cellular,8,may,346,2,-1,0,unknown,False
8568,45,management,married,tertiary,False,623,False,False,cellular,9,sep,405,3,-1,0,unknown,False
8569,40,management,divorced,tertiary,False,290,True,False,unknown,27,may,184,1,-1,0,unknown,False
8570,53,services,married,primary,False,8918,True,False,telephone,23,jul,173,2,-1,0,unknown,False
8571,32,management,single,tertiary,False,41,True,False,cellular,7,may,449,1,338,1,other,False
8572,34,blue-collar,married,secondary,False,199,True,False,unknown,8,may,627,3,-1,0,unknown,False
8573,29,blue-collar,married,secondary,False,100,True,True,cellular,6,may,152,4,344,2,failure,False
8574,34,services,single,secondary,False,313,True,False,cellular,14,jul,634,3,-1,0,unknown,False
8575,40,admin.,married,secondary,False,419,True,True,cellular,12,may,92,1,369,1,failure,False
8576,44,technician,married,secondary,False,0,True,False,unknown,30,may,243,3,-1,0,unknown,False
8577,36,management,single,tertiary,False,0,False,True,cellular,18,nov,300,1,96,4,failure,False
8578,39,technician,married,tertiary,False,437,False,False,telephone,27,may,186,2,-1,0,unknown,False
8579,58,blue-collar,married,primary,False,1357,True,False,unknown,13,may,150,2,-1,0,unknown,False
8580,37,technician,married,secondary,False,1610,False,False,unknown,16,jun,140,2,-1,0,unknown,False
8581,31,management,married,tertiary,False,0,True,False,cellular,4,may,108,2,167,1,failure,False
8582,46,blue-collar,divorced,secondary,False,709,True,False,cellular,18,jul,100,4,-1,0,unknown,False
8583,26,student,single,tertiary,False,10086,False,False,cellular,8,jul,475,3,78,2,success,False
8584,37,services,married,secondary,False,0,True,False,cellular,14,jul,330,4,-1,0,unknown,False
8585,39,services,married,secondary,False,-311,True,False,cellular,6,may,55,2,345,2,other,False
8586,36,management,married,tertiary,False,9324,True,False,cellular,30,mar,138,8,-1,0,unknown,False
8587,29,management,married,tertiary,False,7832,True,False,unknown,27,may,304,2,-1,0,unknown,False
8588,47,technician,divorced,secondary,False,191,False,False,cellular,19,aug,228,5,-1,0,unknown,False
8589,47,management,married,tertiary,False,6637,True,False,cellular,17,apr,174,2,-1,0,unknown,False
8590,44,services,single,secondary,False,0,True,False,unknown,14,may,198,1,-1,0,unknown,False
8591,24,admin.,single,secondary,False,172,False,False,cellular,3,feb,114,1,-1,0,unknown,False
8592,30,blue-collar,married,secondary,False,1131,True,True,cellular,18,nov,189,1,144,5,failure,False
8593,55,management,single,tertiary,False,797,False,False,cellular,29,jul,24,2,-1,0,unknown,False
8594,41,admin.,married,secondary,False,120,False,True,cellular,8,jul,489,1,-1,0,unknown,False
8595,57,admin.,married,primary,False,215,True,True,cellular,17,jul,210,2,-1,0,unknown,False
8596,34,blue-collar,married,primary,False,425,True,False,cellular,16,jul,1389,7,-1,0,unknown,False
8597,31,admin.,single,secondary,False,476,False,False,cellular,9,feb,284,2,-1,0,unknown,False
8598,56,entrepreneur,divorced,primary,False,29,False,False,cellular,29,jan,52,2,227,1,failure,False
